title,item_code,division_id,vendor_id,status,mrp,barcode,brand,created_at,updated_at,category_id,section_id,,
EVIAN WATER 1500G,BM22728,FMCG FOOD,Radhika Import Export,Non Extinct,288,3.06832E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
QUEEN SNOW JELLY PYRAMID 100G,BM27824,FMCG FOOD,S and Suppliers \ Pratik Intl,Non Extinct,108,8.85203E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
VISAN HEALTHY DOG FOOD 15KG - PUPPY CHICKEN,BM67801,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,3988,8.41304E+12,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
NIVEA  WHITENING  INNER CELL REPAIR BODY MILK 125ML,BM17278,FMCG H&B,Holy Nepal Enterprises\PK Impex\Shiv Shakti Marketing Pvt. Ltd.,Non Extinct,150,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
VISAN HEALTHY DOG FOOD 15KG - REGAL,BM67802,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,3988,8.41304E+12,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
ME-O CAT FOOD GOURMET 400GM,BM66045,FMCG FOOD,Radhika Import Export,Non Extinct,336,8.85048E+12,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
VISAN HEALTHY CAT FOOD 3KG - ADULT CHICKEN,BM67803,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,1727,8.41304E+12,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
NIVEA EXTRA WHITENING  INNER CELL REPAIR BODY MILK 250ML,BM17275,FMCG H&B,Holy Nepal Enterprises\PK Impex\Shiv Shakti Marketing Pvt. Ltd.,Non Extinct,235,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
SHANGI PIZZA SAUCE 500GM,BM68344,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,330,8.90408E+12,,6/20/2017 10:56,6/20/2017 10:56,,SAUCE & VINEGAR,,
MENTOS FRUIT ROLL 37G,BM33733,FMCG FOOD,Radhika Import Export,Non Extinct,60,8.9908E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
NIVEA MEN FACE CREAM DARK SPOT 20ML,BM67221,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,158,4.0059E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
GULLON DIET NATURE SUGAR FREE OATS CHOCO BARS  216 G,BM16850,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Extinct,0,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
GULLON CLASSIC BISCUIT BOX 700 G,BM16853,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Extinct,0,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
GULLON CHOCO CHIPS CHOCOLATE COOKIE 125 G,BM16862,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,105,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
GULLON CHOCO BISCUIT SANDWICH 500 G,BM16866,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,286,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
GULLON MAGIC 02 ENERGY BISCUIT 63 G,BM16870,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Extinct,0,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
CREATIVES WHOS HIDING ? 949,BM15671,HWPFL,Raja Ram \ Priya Trade Link,Extinct,594,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES ABACUS PART-2 647,BM15575,HWPFL,Raja Ram \ Priya Trade Link,Extinct,318,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
LIVI ELEGANT BATHROOM TISSUE 238S,2-P,BM19579,FMCG H&H,Chokhani International,Non Extinct,54,8.99305E+12,,6/20/2017 10:56,6/20/2017 10:56,,PAPER & TISSUE,
NIVEA INTENSIVE BODY MILK 250ML,BM17269,FMCG H&B,Holy Nepal Enterprises\PK Impex\Shiv Shakti Marketing Pvt. Ltd.,Non Extinct,250,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
NIVEA FRESH CARING BODY LOTION 250ML,BM17272,FMCG H&B,Holy Nepal Enterprises\PK Impex\Shiv Shakti Marketing Pvt. Ltd.,Non Extinct,235,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
LAL QILLA BROWN RICE 1KG.,BM63058,STAPLE,Maruti Trading Pvt.Ltd.,Non Extinct,350,8.90116E+12,,6/20/2017 10:56,6/20/2017 10:56,,RICE,,
PARACHUTE PCNO 200WM,BM60271,FMCG H&B,Krishna Nepal Trading Pvt. Ltd.(MARICO),Non Extinct,109,8.9012E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
GULLON CR¿¿ME TROPICAL BISCUIT 800 G,BM16832,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Extinct,319,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
COLGATE HERBAL TOOTHPASTE 200G,BM6586,FMCG H&B,Riyaz Traders Pvt.Ltd.,Non Extinct,152,8.90131E+12,,6/20/2017 10:56,6/20/2017 10:56,,ORAL CARE,,
PARACHUTE PCNO ADVANCED HOT OIL 90ML,BM60275,FMCG H&B,Krishna Nepal Trading Pvt. Ltd.(MARICO),Non Extinct,88,8.90109E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
ACTIVE MULTI ACTION MOUTHWASH 500ML,BM43018,FMCG H&B,G.D. International Pvt.Ltd (BF+VALOR),Non Extinct,264,5.01225E+12,,6/20/2017 10:56,6/20/2017 10:56,,ORAL CARE,,
MC CEREAL-28G X 20 X 30,BM17534,FMCG FOOD,Shtkona Enterprises,Non Extinct,400,8.88729E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
LAL QILLA BROWN RICE 5KG.,BM63059,STAPLE,Maruti Trading Pvt.Ltd.,Non Extinct,1750,8.90116E+12,,6/20/2017 10:56,6/20/2017 10:56,,RICE,,
LAL QILLA DIABETES RICE 1KG.,BM63060,STAPLE,Maruti Trading Pvt.Ltd.,Non Extinct,350,8.90116E+12,,6/20/2017 10:56,6/20/2017 10:56,,RICE,,
AMERICAN GARDEN FANCY PROCESSED PEAS 400G,BM1099,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,106,7.17274E+11,,6/20/2017 10:56,6/20/2017 10:56,,CAN FOOD,,
MAYKRUA OYSTER SAUCE 300ML,BM31098,FMCG FOOD,S and Suppliers \ Pratik Intl,Non Extinct,228,8.85004E+12,,6/20/2017 10:56,6/20/2017 10:56,,SAUCE & VINEGAR,,
FRESH N FRESH AIR FRESHENER ROSE 300ML,BM12997,FMCG H&H,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,196,4.90281E+12,,6/20/2017 10:56,6/20/2017 10:56,,PESTICIDES/FRESHENERS,,
REMY MARQUIS DEO SPRAY FOR MEN 175ML,BM1420,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,224,3.70008E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
AXE AFTER SHAVE DARK TEMPTATION 100ML,BM1193,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,334,8.71764E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
EVIAN WATER 500G,BM13589,FMCG FOOD,Radhika Import Export,Non Extinct,144,3.06832E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
OREO VANILLA 274G,BM59911,FMCG FOOD,LIFE CARE DISTRIBUTORS PRIVATE LIMITED,Non Extinct,220,8.99276E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
PERRIER MINERAL WATER BOTTLE 750ML,BM41051,FMCG FOOD,Chokhani Enterprises (Nestle),Non Extinct,270,3.17973E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
JACK DANIEL'S GENTLEMAN JACK 75CL,BM62629,LIQUOR & TOBACCO,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,4725,82184038727,,6/20/2017 10:56,6/20/2017 10:56,,WHISKY,,
GULLON PICK CRACKERS  350 G,BM16841,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Extinct,176,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
JACK DANIEL'S HONEY 100CL,BM62628,LIQUOR & TOBACCO,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,5790,5.09987E+12,,6/20/2017 10:56,6/20/2017 10:56,,WHISKY,,
HAWKINS PRESSURE COOKER CB35 3.5 LTR,BM66927,HWPFL,SANJAY CONCERN,Non Extinct,4655,8.90117E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME,,
BOROLINE ANTISEPTIC AYURVEDIC CREAM 40GM,BM67785,FMCG H&B,Maxx Trade Pvt.Ltd.(BOROLINE),Non Extinct,105,8.90153E+12,,6/20/2017 10:56,6/20/2017 10:56,,OTC NON FOOD,,
BOROLINE ANTISEPTIC AYURVEDIC CREAM 20GM,BM67784,FMCG H&B,Maxx Trade Pvt.Ltd.(BOROLINE),Non Extinct,55,8.90153E+12,,6/20/2017 10:56,6/20/2017 10:56,,OTC NON FOOD,,
VISAN HEALTHY CAT FOOD 3KG - ADULT SALMON,BM67804,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,1727,8.41304E+12,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
GULLON SUGAR FREE FIBER COOKIES 170 G,BM16847,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,165,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
TRUST ICING SUGAR 1KG,BM61910,FMCG FOOD,Subha Shingal International,Non Extinct,190,8.90601E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
REMIA DIJON MUSTARD SAUCE 370 ML,BM27741,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,225,8.71045E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
HOSEN PURE HONEY 500G,BM27297,FMCG FOOD,Radhika Import Export,Non Extinct,390,8.88819E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
DENIM AFTER SHAVE ILLUSION 100ML,BM1248,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,242,7.64013E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
DENIM AFTER SHAVE BLACK 100ML,BM1247,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,242,7.64013E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
LOTTE LIPS CANDY STRAWBERRY14G,BM33627,FMCG FOOD,Maruti Trading Pvt.Ltd.,Non Extinct,22,8.80106E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
EVER YOUTH TULSI TURMERIC FACE WASH 50G,BM63568,FMCG H&B,KAP Traders Pvt. Ltd (Sugar Free),Non Extinct,56,8.90155E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
BRUT AFTER SHAVE OCEANS 100ML,BM1215,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,356,8.71716E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
BRUT AFTER SHAVE ORIGINAL 100ML,BM1216,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,357,3.01423E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
NIVEA ROLL ON WHITENING FOR MEN 50ML,BM17282,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,180,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
BEAUTY FORMULA FACE WIPES - CUCUMBER  30S,BM13805,FMCG H&B,G.D. International Pvt.Ltd (BF+VALOR),Non Extinct,193,5.01225E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
PASEO TOILET TISSUE 2 PLY 200 SHEETS (10PLUS2 ROLLS) DECO EMB,BM1922,FMCG H&H,Chokhani International,Non Extinct,621,8.99305E+12,,6/20/2017 10:56,6/20/2017 10:56,,PAPER & TISSUE,,
DENIM AFTER SHAVE ORIGINAL 100ML,BM1250,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,242,7.64013E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
KOCOBERRI ALMONDS COATED WITH CHOCOLATE 500G,BM32841,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,855,729714,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
KOCOBERRI HAZELNUT RICE CEREAL CHUNKY 500G,BM32844,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,735,729057,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
NIKE DEODORANT FOR MAN UP OR DOWN 200ML,BM13050,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,230,8.41414E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
HUP SENG CREAM CRACKERS 428G,BM31373,FMCG FOOD,Kantipur Marketing\Kamala Imports\Kamala Foods,Non Extinct,288,9.55609E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
BHANBHORI PEANUT BUTTER CRUNCHY 462G,BM60315,FMCG FOOD,Pratham Foods Pvt.Ltd.,Non Extinct,259,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
BHANBHORI PEANUT BUTTER CRUNCHY 340G,BM60316,FMCG FOOD,Pratham Foods Pvt.Ltd.,Non Extinct,190,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
BHANBHORI PEANUT BUTTER CREAMY 462G,BM60314,FMCG FOOD,Pratham Foods Pvt.Ltd.,Non Extinct,259,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
DILMAH STRAWBERRY FLAVORED CEYLON BLACK TEA (20PCS TEA BAG) 30G,BM25025,FMCG FOOD,Maruti Trading Pvt.Ltd.,Non Extinct,184,9.31263E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
DILMAH APPLE FLAVORED CEYLON BLACK TEA (20PCS TEA BAG) 30G,BM25022,FMCG FOOD,Maruti Trading Pvt.Ltd.,Non Extinct,184,9.31263E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
SENSOR EXCEL 3S,BM47066,FMCG H&B,General Marketing,Non Extinct,212,47400115439,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
GILLETTE VECTOR PLUS BLADE 2,BM66904,FMCG H&B,General Marketing,Non Extinct,72,4.90243E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
OLAY TOUCH OF FOUNDATION 50G,BM46870,FMCG H&B,General Marketing,Non Extinct,1049,4.90243E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
CREATIVES LOOK & LEARN BOARD BOOK- BIRDS 0525,BM15679,HWPFL,Raja Ram \ Priya Trade Link,Extinct,76,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES ANIMAL PUZZLE NO.1 701,BM15591,HWPFL,Raja Ram \ Priya Trade Link,Extinct,230,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
MUNCHY OAT KRUNCH NUTTY CHOCOLATE 208G,BM66242,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,260,9.55644E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
NONG SHIM SWEET POTATO FLAV,SNACK 55G,BM33505,FMCG FOOD,Jay Bhole Baba International\Sudin Int'l\Ant Collection\ Jay Shambhu Intl,Non Extinct,107,31146211005,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,
LOMANI SOLARA PERFUME 100ML,BM1393,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,863,3.6104E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
PRO GREEN DETERGENT POWDER 350GM,BM63912,FMCG H&H,Pratham Trade Line Pvt.Ltd.,Non Extinct,105,8.50003E+11,,6/20/2017 10:56,6/20/2017 10:56,,DETERGENTS,,
DETTOL COOL LIQUID HAND WASH 200ML CP,BM67884,FMCG H&B,KAP Traders Pvt. Ltd,Non Extinct,144,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
EVEREST MOMO MASALA 100G,BM55871,STAPLE,Malla & Malla Impex,Non Extinct,110,8.90179E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPICES,,
EVEREST TURMERIC POWDER 500G,BM29471,STAPLE,Malla & Malla Impex,Non Extinct,300,8.90179E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPICES,,
NESCAFE CLASSIC COFFEE 200G JAR WITH SUGAR POT FREE,BM66755,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,600,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
TANG ORANGE & MANGO POWDER JUICE 175G,BM59164,FMCG FOOD,Life Care Distributors Private Limited - Tang,Non Extinct,160,7.6223E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
JP CHENET CABERNET SYRAH RED WINE 25CL,BM42582,LIQUOR & TOBACCO,Global Trading Concern P Ltd (Wine),Non Extinct,450,3.26329E+12,,6/20/2017 10:56,6/20/2017 10:56,,WINES,,
VINA SEREA ( R ) SWEET WINE 75CL,BM20885,LIQUOR & TOBACCO,Supreme Marketing Pvt. Ltd.,Non Extinct,875,8.4228E+12,,6/20/2017 10:56,6/20/2017 10:56,,WINES,,
TULIP PORK SAUSAGES SKINLESS 415G,BM1863,FMCG FOOD,Kantipur Marketing\Kamala Imports\Kamala Foods,Non Extinct,420,5.76239E+12,,6/20/2017 10:56,6/20/2017 10:56,,CAN FOOD,,
PRO RED DETERGENT POWDER 350GM,BM63911,FMCG H&H,Pratham Trade Line Pvt.Ltd.,Non Extinct,105,8.50003E+11,,6/20/2017 10:56,6/20/2017 10:56,,DETERGENTS,,
VEET HAIR REMOVAL CREAM DRY SKIN 25G,BM62989,FMCG H&B,KAP Traders Pvt. Ltd,Extinct,94,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
VEET HAIR REMOVAL CREAM SENSITIVE 60G,BM62988,FMCG H&B,KAP Traders Pvt. Ltd,Extinct,176,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
FRAGATA OLIVE BLACK PITTED 350G CAN,BM61917,FMCG FOOD,Subha Shingal International,Non Extinct,186,8.41013E+12,,6/20/2017 10:56,6/20/2017 10:56,,PICKLES & CHUTNEY,,
CREATIVES CLASSIC GAMES-DRAUGHTS    (NEW) 805,BM15611,HWPFL,Raja Ram \ Priya Trade Link,Extinct,412,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES CLASSIC GAMES PACK 803,BM15608,HWPFL,Raja Ram \ Priya Trade Link,Extinct,636,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES LOOK & LEARN BOARD BOOK- NUMBER 0514,BM15683,HWPFL,Raja Ram \ Priya Trade Link,Extinct,76,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES LOOK & LEARN BOARD BOOK- FRUITS 0517,BM15682,HWPFL,Raja Ram \ Priya Trade Link,Extinct,76,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
VI-JOHN ST.JOHN LAPITOS PERFUME 100ML,BM63109,FMCG H&B,S.R. Distributors,Extinct,300,8.90601E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
MUNCHY CRACKERS CHOC SANDWICH 300G,BM66243,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,260,9.55644E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
CREATIVES AMAZING ME                      (NEW) 828,BM15583,HWPFL,Raja Ram \ Priya Trade Link,Extinct,588,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES AMAZING DINOSAURS(100 PCS PUZZLE) 724,BM15582,HWPFL,Raja Ram \ Priya Trade Link,Extinct,282,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
TIFFANY DIGESTIVE BISCUIT WHEAT 250G,BM2091,FMCG FOOD,KAP Traders Pvt. Ltd . TIFFANY,Non Extinct,120,6.291E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
BERRI ESTATES UNOAKED CHARDONNY 75CL,BM25629,LIQUOR & TOBACCO,Global Trading Concern P Ltd (Wine),Non Extinct,1101,9.31058E+12,,6/20/2017 10:56,6/20/2017 10:56,,WINES,,
VI-JOHN ST.JOHN BILLIONAIRE PERFUME 100ML,BM63103,FMCG H&B,S.R. Distributors,Extinct,475,8.90601E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
VI-JOHN ST.JOHN DERBY PERFUME 100ML,BM63104,FMCG H&B,S.R. Distributors,Extinct,475,8.90601E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
EVA EXOTIC DEODORANT BODYSPRAY SPICY TWISTS 150ML,BM63098,FMCG H&B,Cosmetica Pvt.Ltd. VI- JOHN,Extinct,288,8.90262E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
EVA EXOTIC DEODORANT BODYSPRAY RAINFOREST BLISS150ML,BM63101,FMCG H&B,Cosmetica Pvt.Ltd. VI- JOHN,Extinct,288,8.90262E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
MUNCHY CREAM WAFER CHOCOLATE 130G,BM66236,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,105,9.55644E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
SAFFOLA  ACTIVE RICE OIL 1L,BM66491,STAPLE,Krishna Nepal Trading Pvt. Ltd.(MARICO),Extinct,208,8.90109E+12,,6/20/2017 10:56,6/20/2017 10:56,,EDIBLE OIL,,
MAGGI 2-MINUTE NOODLES CHICKEN 302G,BM49619,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,141,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
SAFFOLA  TOTAL RICE OIL 2L,BM66492,STAPLE,Krishna Nepal Trading Pvt. Ltd.(MARICO),Extinct,592,8.90109E+12,,6/20/2017 10:56,6/20/2017 10:56,,EDIBLE OIL,,
EVER YOUTH NEEM FACE WASH 100G,BM63565,FMCG H&B,KAP Traders Pvt. Ltd (Sugar Free),Non Extinct,144,8.90112E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
NIVEA MEN BODY SPRAY ICE COOL 120ML,BM65676,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,400,4.0059E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
NIVEA SHAVING FOAM SENSITIVE 200ML,BM64633,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,300,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
VI-JOHN ALMOND HAIR OIL 100ML,BM63110,FMCG H&B,S.R. Distributors,Extinct,100,8.90601E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
RAITIP BROWN SUGAR 500G,BM62176,FMCG FOOD,S and Suppliers \ Pratik Intl,Non Extinct,210,8.85168E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
MARIGOLD APPLE JUICE 250ML,BM2357,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,68,9.55731E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
VI-JOHN ST.JOHN ONE MAN ARMY PERFUME 100ML,BM63106,FMCG H&B,S.R. Distributors,Extinct,300,8.90601E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
VI-JOHN ST.JOHN ROYAL OPEN PERFUME 100ML,BM63107,FMCG H&B,S.R. Distributors,Extinct,300,8.90601E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
CREATIVES COLOUR FUN 714,BM9691,HWPFL,Raja Ram \ Priya Trade Link,Extinct,346,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES GIFT PACK-BEGINNERS 652,BM15652,HWPFL,Raja Ram \ Priya Trade Link,Extinct,594,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES FUN WITH TIME 648,BM15649,HWPFL,Raja Ram \ Priya Trade Link,Extinct,320,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES PLAY AND LEARN - DOMESTIC ANIMALS 0603,BM15724,HWPFL,Raja Ram \ Priya Trade Link,Extinct,204,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES HOMOPHONES 917,BM15656,HWPFL,Raja Ram \ Priya Trade Link,Extinct,342,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES GRAB A WORD 819,BM15654,HWPFL,Raja Ram \ Priya Trade Link,Extinct,540,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
CREATIVES GIFT PACK-FOR 5 &UP 653,BM15653,HWPFL,Raja Ram \ Priya Trade Link,Extinct,594,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,PLAY,,
EVER YOUTH NEEM FACE WASH 50G,BM63564,FMCG H&B,KAP Traders Pvt. Ltd (Sugar Free),Non Extinct,86,8.90112E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
DOUBLE DECKER CHILLI CHEESE CORNTOS 70G,BM62626,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,85,51325114880,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
